free_spaces_number;updated_at;parking_id;HORA;FECHA
48;2021-11-05 17:06:38.523000;Villa de París;17:06:38;2021-11-05
0;2021-11-05 17:06:36.893000;Pedro Zerolo;17:06:36;2021-11-05
22;2021-11-05 17:06:43.577000;Mercado de la Cebada;17:06:43;2021-11-05
423;2021-11-05 17:07:57.567000;Nuestra Señora del Recuerdo;17:07:57;2021-11-05
241;2021-11-05 17:08:08.677000;Avenida de Portugal;17:08:08;2021-11-05
250;2021-11-05 17:07:42.847000;Almagro;17:07:42;2021-11-05
94;2021-11-05 17:07:37.420000;Jacinto Benavente;17:07:37;2021-11-05
84;2021-11-05 17:08:02.943000;Orense;17:08:02;2021-11-05
315;2021-11-05 17:07:55.853000;Marqués de Salamanca;17:07:55;2021-11-05
103;2021-11-05 17:07:46.530000;Fuencarral;17:07:46;2021-11-05
161;2021-11-05 17:08:06.860000;Montalbán;17:08:06;2021-11-05
178;2021-11-05 17:07:44.800000;Olavide;17:07:44;2021-11-05
348;2021-11-05 17:08:05.107000;Plaza de España;17:08:05;2021-11-05
227;2021-11-05 17:08:01.300000;Plaza Mayor;17:08:01;2021-11-05
48;05/11/2021 17:07;Villa de París;89815;44505,7136
0;2021-11-05 17:07:39.283000;Pedro Zerolo;17:07:39;2021-11-05
38;2021-11-05 17:07:38.657000;Mercado de la Cebada;17:07:38;2021-11-05
428;2021-11-05 17:08:59.013000;Nuestra Señora del Recuerdo;17:08:59;2021-11-05
241;2021-11-05 17:09:10.250000;Avenida de Portugal;17:09:10;2021-11-05
251;2021-11-05 17:08:45.567000;Almagro;17:08:45;2021-11-05
91;2021-11-05 17:08:40.497000;Jacinto Benavente;17:08:40;2021-11-05
84;2021-11-05 17:09:04.620000;Orense;17:09:04;2021-11-05
314;2021-11-05 17:08:57.400000;Marqués de Salamanca;17:08:57;2021-11-05
103;2021-11-05 17:08:49.087000;Fuencarral;17:08:49;2021-11-05
161;2021-11-05 17:09:08.207000;Montalbán;17:09:08;2021-11-05
178;2021-11-05 17:08:47.270000;Olavide;17:08:47;2021-11-05
348;2021-11-05 17:09:06.393000;Plaza de España;17:09:06;2021-11-05
225;2021-11-05 17:09:02.713000;Plaza Mayor;17:09:02;2021-11-05
48;2021-11-05 17:08:43.940000;Villa de París;17:08:43;2021-11-05
0;2021-11-05 17:08:42.153000;Pedro Zerolo;17:08:42;2021-11-05
37;2021-11-05 17:08:38.900000;Mercado de la Cebada;17:08:38;2021-11-05
433;2021-11-05 17:10:02.113000;Nuestra Señora del Recuerdo;17:10:02;2021-11-05
242;2021-11-05 17:10:10.950000;Avenida de Portugal;17:10:10;2021-11-05
252;2021-11-05 17:09:47.767000;Almagro;17:09:47;2021-11-05
293;2021-11-05 17:10:16.967000;Luna-Tudescos;17:10:16;2021-11-05
90;2021-11-05 17:09:42.353000;Jacinto Benavente;17:09:42;2021-11-05
50;2021-11-05 17:10:17.783000;Arquitecto Ribera (Barceló);17:10:17;2021-11-05
283;2021-11-05 17:10:18.893000;Descalzas;17:10:18;2021-11-05
84;2021-11-05 17:10:06.807000;Orense;17:10:06;2021-11-05
313;2021-11-05 17:10:00.507000;Marqués de Salamanca;17:10:00;2021-11-05
103;2021-11-05 17:09:51.317000;Fuencarral;17:09:51;2021-11-05
127;2021-11-05 17:10:20.507000;Plaza de Oriente;17:10:20;2021-11-05
13;2021-11-05 17:10:21.607000;Sánchez Bustillo;17:10:21;2021-11-05
161;2021-11-05 17:10:09.793000;Montalbán;17:10:09;2021-11-05
178;2021-11-05 17:09:49.637000;Olavide;17:09:49;2021-11-05
346;2021-11-05 17:10:08.540000;Plaza de España;17:10:08;2021-11-05
67;2021-11-05 17:10:24.307000;Plaza del Rey;17:10:24;2021-11-05
224;2021-11-05 17:10:05.243000;Plaza Mayor;17:10:05;2021-11-05
47;2021-11-05 17:09:45.703000;Villa de París;17:09:45;2021-11-05
2;2021-11-05 17:09:43.887000;Pedro Zerolo;17:09:43;2021-11-05
15;2021-11-05 17:10:26.657000;BARCO 1;17:10:26;2021-11-05
0;2021-11-05 17:10:27.173000;GRAVINA 21;17:10:27;2021-11-05
45;2021-11-05 17:10:28.080000;MERCADO SAN ANTON;17:10:28;2021-11-05
36;2021-11-05 17:09:39.567000;Mercado de la Cebada;17:09:39;2021-11-05
436;2021-11-05 17:11:02.573000;Nuestra Señora del Recuerdo;17:11:02;2021-11-05
243;2021-11-05 17:11:13.183000;Avenida de Portugal;17:11:13;2021-11-05
253;2021-11-05 17:10:47.913000;Almagro;17:10:47;2021-11-05
89;2021-11-05 17:10:42.697000;Jacinto Benavente;17:10:42;2021-11-05
84;2021-11-05 17:11:07.667000;Orense;17:11:07;2021-11-05
314;2021-11-05 17:11:00.890000;Marqués de Salamanca;17:11:00;2021-11-05
103;2021-11-05 17:10:51.770000;Fuencarral;17:10:51;2021-11-05
161;2021-11-05 17:11:11.213000;Montalbán;17:11:11;2021-11-05
178;2021-11-05 17:10:49.617000;Olavide;17:10:49;2021-11-05
346;2021-11-05 17:11:09.580000;Plaza de España;17:11:09;2021-11-05
223;2021-11-05 17:11:06.027000;Plaza Mayor;17:11:06;2021-11-05
47;2021-11-05 17:10:46.330000;Villa de París;17:10:46;2021-11-05
1;2021-11-05 17:10:44.483000;Pedro Zerolo;17:10:44;2021-11-05
28;2021-11-05 17:10:28.410000;GARAJE PIAMONTE;17:10:28;2021-11-05
8;2021-11-05 17:10:28.753000;PARKING VOT;17:10:28;2021-11-05
37;2021-11-05 17:10:38.907000;Mercado de la Cebada;17:10:38;2021-11-05
443;2021-11-05 17:12:04.530000;Nuestra Señora del Recuerdo;17:12:04;2021-11-05
243;2021-11-05 17:12:15.190000;Avenida de Portugal;17:12:15;2021-11-05
253;2021-11-05 17:11:50.430000;Almagro;17:11:50;2021-11-05
89;2021-11-05 17:11:45.157000;Jacinto Benavente;17:11:45;2021-11-05
84;2021-11-05 17:12:09.797000;Orense;17:12:09;2021-11-05
315;2021-11-05 17:12:03.057000;Marqués de Salamanca;17:12:03;2021-11-05
104;2021-11-05 17:11:54.570000;Fuencarral;17:11:54;2021-11-05
161;2021-11-05 17:12:13.327000;Montalbán;17:12:13;2021-11-05
179;2021-11-05 17:11:52.490000;Olavide;17:11:52;2021-11-05
345;2021-11-05 17:12:11.547000;Plaza de España;17:12:11;2021-11-05
222;2021-11-05 17:12:08.110000;Plaza Mayor;17:12:08;2021-11-05
46;2021-11-05 17:11:48.727000;Villa de París;17:11:48;2021-11-05
0;2021-11-05 17:11:46.743000;Pedro Zerolo;17:11:46;2021-11-05
36;2021-11-05 17:11:39.047000;Mercado de la Cebada;17:11:39;2021-11-05
450;2021-11-05 17:13:03.863000;Nuestra Señora del Recuerdo;17:13:03;2021-11-05
243;2021-11-05 17:13:16.230000;Avenida de Portugal;17:13:16;2021-11-05
254;2021-11-05 17:12:51.333000;Almagro;17:12:51;2021-11-05
88;2021-11-05 17:12:46.803000;Jacinto Benavente;17:12:46;2021-11-05
84;2021-11-05 17:13:09.833000;Orense;17:13:09;2021-11-05
316;2021-11-05 17:13:02.023000;Marqués de Salamanca;17:13:02;2021-11-05
105;2021-11-05 17:12:54.260000;Fuencarral;17:12:54;2021-11-05
161;2021-11-05 17:13:14.183000;Montalbán;17:13:14;2021-11-05
178;2021-11-05 17:12:52.857000;Olavide;17:12:52;2021-11-05
343;2021-11-05 17:13:12.213000;Plaza de España;17:13:12;2021-11-05
222;2021-11-05 17:13:08.113000;Plaza Mayor;17:13:08;2021-11-05
46;2021-11-05 17:12:49.890000;Villa de París;17:12:49;2021-11-05
0;2021-11-05 17:12:48.350000;Pedro Zerolo;17:12:48;2021-11-05
35;2021-11-05 17:12:39.117000;Mercado de la Cebada;17:12:39;2021-11-05
455;2021-11-05 17:14:09.180000;Nuestra Señora del Recuerdo;17:14:09;2021-11-05
243;2021-11-05 17:14:20.013000;Avenida de Portugal;17:14:20;2021-11-05
255;2021-11-05 17:13:53.887000;Almagro;17:13:53;2021-11-05
88;2021-11-05 17:13:48.130000;Jacinto Benavente;17:13:48;2021-11-05
84;2021-11-05 17:14:14.770000;Orense;17:14:14;2021-11-05
317;2021-11-05 17:14:07.403000;Marqués de Salamanca;17:14:07;2021-11-05
106;2021-11-05 17:13:57.797000;Fuencarral;17:13:57;2021-11-05
161;2021-11-05 17:14:18.370000;Montalbán;17:14:18;2021-11-05
179;2021-11-05 17:13:55.653000;Olavide;17:13:55;2021-11-05
342;2021-11-05 17:14:16.727000;Plaza de España;17:14:16;2021-11-05
224;2021-11-05 17:14:12.997000;Plaza Mayor;17:14:12;2021-11-05
46;2021-11-05 17:13:51.717000;Villa de París;17:13:51;2021-11-05
0;2021-11-05 17:13:49.770000;Pedro Zerolo;17:13:49;2021-11-05
36;2021-11-05 17:13:39.227000;Mercado de la Cebada;17:13:39;2021-11-05
460;2021-11-05 17:15:11.903000;Nuestra Señora del Recuerdo;17:15:11;2021-11-05
243;2021-11-05 17:15:23.147000;Avenida de Portugal;17:15:23;2021-11-05
256;2021-11-05 17:14:57.887000;Almagro;17:14:57;2021-11-05
291;2021-11-05 17:15:17.030000;Luna-Tudescos;17:15:17;2021-11-05
87;2021-11-05 17:14:51.857000;Jacinto Benavente;17:14:51;2021-11-05
55;2021-11-05 17:15:18.013000;Arquitecto Ribera (Barceló);17:15:18;2021-11-05
283;2021-11-05 17:15:19.263000;Descalzas;17:15:19;2021-11-05
84;2021-11-05 17:15:17.450000;Orense;17:15:17;2021-11-05
317;2021-11-05 17:15:10.387000;Marqués de Salamanca;17:15:10;2021-11-05
105;2021-11-05 17:15:01.617000;Fuencarral;17:15:01;2021-11-05
127;2021-11-05 17:15:20.983000;Plaza de Oriente;17:15:20;2021-11-05
17;2021-11-05 17:15:22.380000;Sánchez Bustillo;17:15:22;2021-11-05
161;2021-11-05 17:15:21.113000;Montalbán;17:15:21;2021-11-05
178;2021-11-05 17:14:59.787000;Olavide;17:14:59;2021-11-05
342;2021-11-05 17:15:19.330000;Plaza de España;17:15:19;2021-11-05
65;2021-11-05 17:15:25.070000;Plaza del Rey;17:15:25;2021-11-05
225;2021-11-05 17:15:15.680000;Plaza Mayor;17:15:15;2021-11-05
46;2021-11-05 17:14:55.973000;Villa de París;17:14:55;2021-11-05
0;2021-11-05 17:14:53.747000;Pedro Zerolo;17:14:53;2021-11-05
14;2021-11-05 17:15:27.433000;BARCO 1;17:15:27;2021-11-05
0;2021-11-05 17:15:27.793000;GRAVINA 21;17:15:27;2021-11-05
44;2021-11-05 17:15:28.667000;MERCADO SAN ANTON;17:15:28;2021-11-05
28;2021-11-05 17:15:29.060000;GARAJE PIAMONTE;17:15:29;2021-11-05
8;2021-11-05 17:15:29.403000;PARKING VOT;17:15:29;2021-11-05
35;2021-11-05 17:15:30.717000;Mercado de la Cebada;17:15:30;2021-11-05
555;2021-11-05 17:58:46.647000;Nuestra Señora del Recuerdo;17:58:46;2021-11-05
241;2021-11-05 17:58:57.833000;Avenida de Portugal;17:58:57;2021-11-05
277;2021-11-05 17:59:35.367000;Almagro;17:59:35;2021-11-05
280;2021-11-05 17:55:17.400000;Luna-Tudescos;17:55:17;2021-11-05
60;2021-11-05 17:59:29.860000;Jacinto Benavente;17:59:29;2021-11-05
56;2021-11-05 17:55:18.390000;Arquitecto Ribera (Barceló);17:55:18;2021-11-05
280;2021-11-05 17:55:20.090000;Descalzas;17:55:20;2021-11-05
87;2021-11-05 17:58:52.473000;Orense;17:58:52;2021-11-05
335;2021-11-05 17:58:44.817000;Marqués de Salamanca;17:58:44;2021-11-05
112;2021-11-05 17:59:39.323000;Fuencarral;17:59:39;2021-11-05
138;2021-11-05 17:55:22.013000;Plaza de Oriente;17:55:22;2021-11-05
21;2021-11-05 17:55:23.143000;Sánchez Bustillo;17:55:23;2021-11-05
162;2021-11-05 17:58:56.067000;Montalbán;17:58:56;2021-11-05
192;2021-11-05 17:59:37.320000;Olavide;17:59:37;2021-11-05
313;2021-11-05 17:58:54.380000;Plaza de España;17:58:54;2021-11-05
61;2021-11-05 17:55:25.940000;Plaza del Rey;17:55:25;2021-11-05
210;2021-11-05 17:58:50.497000;Plaza Mayor;17:58:50;2021-11-05
46;2021-11-05 17:59:33.487000;Villa de París;17:59:33;2021-11-05
0;2021-11-05 17:59:31.627000;Pedro Zerolo;17:59:31;2021-11-05
11;2021-11-05 17:55:28.613000;BARCO 1;17:55:28;2021-11-05
0;2021-11-05 17:55:28.957000;GRAVINA 21;17:55:28;2021-11-05
46;2021-11-05 17:55:30.003000;MERCADO SAN ANTON;17:55:30;2021-11-05
28;2021-11-05 17:55:30.647000;GARAJE PIAMONTE;17:55:30;2021-11-05
5;2021-11-05 17:55:31.113000;PARKING VOT;17:55:31;2021-11-05
49;2021-11-05 17:59:38.493000;Mercado de la Cebada;17:59:38;2021-11-05
556;2021-11-05 17:59:50.887000;Nuestra Señora del Recuerdo;17:59:50;2021-11-05
241;2021-11-05 18:00:02.327000;Avenida de Portugal;18:00:02;2021-11-05
276;2021-11-05 18:00:39.010000;Almagro;18:00:39;2021-11-05
281;2021-11-05 18:00:17.110000;Luna-Tudescos;18:00:17;2021-11-05
56;2021-11-05 18:00:34.213000;Jacinto Benavente;18:00:34;2021-11-05
50;2021-11-05 18:00:18.173000;Arquitecto Ribera (Barceló);18:00:18;2021-11-05
283;2021-11-05 18:00:19.177000;Descalzas;18:00:19;2021-11-05
87;2021-11-05 17:59:56.360000;Orense;17:59:56;2021-11-05
337;2021-11-05 17:59:48.887000;Marqués de Salamanca;17:59:48;2021-11-05
110;2021-11-05 18:00:42.227000;Fuencarral;18:00:42;2021-11-05
139;2021-11-05 18:00:20.800000;Plaza de Oriente;18:00:20;2021-11-05
17;2021-11-05 18:00:21.957000;Sánchez Bustillo;18:00:21;2021-11-05
162;2021-11-05 18:00:00.700000;Montalbán;18:00:00;2021-11-05
191;2021-11-05 18:00:40.590000;Olavide;18:00:40;2021-11-05
315;2021-11-05 17:59:58.370000;Plaza de España;17:59:58;2021-11-05
65;2021-11-05 18:00:24.360000;Plaza del Rey;18:00:24;2021-11-05
210;2021-11-05 17:59:54.530000;Plaza Mayor;17:59:54;2021-11-05
47;2021-11-05 18:00:37.347000;Villa de París;18:00:37;2021-11-05
0;2021-11-05 18:00:35.743000;Pedro Zerolo;18:00:35;2021-11-05
11;2021-11-05 18:00:26.540000;BARCO 1;18:00:26;2021-11-05
1;2021-11-05 18:00:26.837000;GRAVINA 21;18:00:26;2021-11-05
44;2021-11-05 18:00:27.727000;MERCADO SAN ANTON;18:00:27;2021-11-05
28;2021-11-05 18:00:28.230000;GARAJE PIAMONTE;18:00:28;2021-11-05
8;2021-11-05 18:00:28.543000;PARKING VOT;18:00:28;2021-11-05
50;2021-11-05 18:00:38.600000;Mercado de la Cebada;18:00:38;2021-11-05
556;2021-11-05 18:00:51.483000;Nuestra Señora del Recuerdo;18:00:51;2021-11-05
241;2021-11-05 18:01:00.073000;Avenida de Portugal;18:01:00;2021-11-05
277;2021-11-05 18:01:37.537000;Almagro;18:01:37;2021-11-05
55;2021-11-05 18:01:31.740000;Jacinto Benavente;18:01:31;2021-11-05
87;2021-11-05 18:00:55.783000;Orense;18:00:55;2021-11-05
337;2021-11-05 18:00:50.170000;Marqués de Salamanca;18:00:50;2021-11-05
113;2021-11-05 18:01:41.163000;Fuencarral;18:01:41;2021-11-05
162;2021-11-05 18:00:58.627000;Montalbán;18:00:58;2021-11-05
192;2021-11-05 18:01:39.317000;Olavide;18:01:39;2021-11-05
316;2021-11-05 18:00:57.237000;Plaza de España;18:00:57;2021-11-05
210;2021-11-05 18:00:54.407000;Plaza Mayor;18:00:54;2021-11-05
47;2021-11-05 18:01:35.583000;Villa de París;18:01:35;2021-11-05
1;2021-11-05 18:01:33.700000;Pedro Zerolo;18:01:33;2021-11-05
50;2021-11-05 18:01:38.630000;Mercado de la Cebada;18:01:38;2021-11-05
555;2021-11-05 18:01:52.043000;Nuestra Señora del Recuerdo;18:01:52;2021-11-05
241;2021-11-05 18:02:03.340000;Avenida de Portugal;18:02:03;2021-11-05
278;2021-11-05 18:02:40.437000;Almagro;18:02:40;2021-11-05
53;2021-11-05 18:02:35.117000;Jacinto Benavente;18:02:35;2021-11-05
87;2021-11-05 18:01:57.623000;Orense;18:01:57;2021-11-05
337;2021-11-05 18:01:50.103000;Marqués de Salamanca;18:01:50;2021-11-05
114;2021-11-05 18:02:43.990000;Fuencarral;18:02:43;2021-11-05
28;2021-11-05 18:02:51.257000;Montalbán;18:02:51;2021-11-05
191;2021-11-05 18:02:42.263000;Olavide;18:02:42;2021-11-05
317;2021-11-05 18:01:59.527000;Plaza de España;18:01:59;2021-11-05
210;2021-11-05 18:01:55.853000;Plaza Mayor;18:01:55;2021-11-05
47;2021-11-05 18:02:38.683000;Villa de París;18:02:38;2021-11-05
0;2021-11-05 18:02:36.867000;Pedro Zerolo;18:02:36;2021-11-05
50;2021-11-05 18:02:38.777000;Mercado de la Cebada;18:02:38;2021-11-05
555;2021-11-05 18:02:54.727000;Nuestra Señora del Recuerdo;18:02:54;2021-11-05
241;2021-11-05 18:03:06.103000;Avenida de Portugal;18:03:06;2021-11-05
278;2021-11-05 18:03:43.580000;Almagro;18:03:43;2021-11-05
54;2021-11-05 18:03:38.033000;Jacinto Benavente;18:03:38;2021-11-05
87;2021-11-05 18:03:00.427000;Orense;18:03:00;2021-11-05
337;2021-11-05 18:02:53.010000;Marqués de Salamanca;18:02:53;2021-11-05
113;2021-11-05 18:03:47.180000;Fuencarral;18:03:47;2021-11-05
161;2021-11-05 18:03:03.913000;Montalbán;18:03:03;2021-11-05
191;2021-11-05 18:03:45.507000;Olavide;18:03:45;2021-11-05
317;2021-11-05 18:03:02.367000;Plaza de España;18:03:02;2021-11-05
208;2021-11-05 18:02:58.520000;Plaza Mayor;18:02:58;2021-11-05
47;2021-11-05 18:03:41.860000;Villa de París;18:03:41;2021-11-05
0;2021-11-05 18:03:39.783000;Pedro Zerolo;18:03:39;2021-11-05
51;2021-11-05 18:03:38.920000;Mercado de la Cebada;18:03:38;2021-11-05
555;2021-11-05 18:03:57.460000;Nuestra Señora del Recuerdo;18:03:57;2021-11-05
242;2021-11-05 18:04:08.470000;Avenida de Portugal;18:04:08;2021-11-05
279;2021-11-05 18:04:45.113000;Almagro;18:04:45;2021-11-05
52;2021-11-05 18:04:40.083000;Jacinto Benavente;18:04:40;2021-11-05
88;2021-11-05 18:04:02.713000;Orense;18:04:02;2021-11-05
338;2021-11-05 18:03:55.373000;Marqués de Salamanca;18:03:55;2021-11-05
114;2021-11-05 18:04:48.590000;Fuencarral;18:04:48;2021-11-05
28;2021-11-05 18:04:54.380000;Montalbán;18:04:54;2021-11-05
192;2021-11-05 18:04:47.153000;Olavide;18:04:47;2021-11-05
317;2021-11-05 18:04:04.867000;Plaza de España;18:04:04;2021-11-05
213;2021-11-05 18:04:00.837000;Plaza Mayor;18:04:00;2021-11-05
48;2021-11-05 18:04:43.477000;Villa de París;18:04:43;2021-11-05
0;2021-11-05 18:04:41.770000;Pedro Zerolo;18:04:41;2021-11-05
51;2021-11-05 18:04:53.960000;Mercado de la Cebada;18:04:53;2021-11-05
555;2021-11-05 18:04:57.200000;Nuestra Señora del Recuerdo;18:04:57;2021-11-05
242;2021-11-05 18:05:06.167000;Avenida de Portugal;18:05:06;2021-11-05
282;2021-11-05 18:05:42.403000;Almagro;18:05:42;2021-11-05
278;2021-11-05 18:05:17.443000;Luna-Tudescos;18:05:17;2021-11-05
48;2021-11-05 18:05:38.010000;Jacinto Benavente;18:05:38;2021-11-05
44;2021-11-05 18:05:18.367000;Arquitecto Ribera (Barceló);18:05:18;2021-11-05
280;2021-11-05 18:05:19.287000;Descalzas;18:05:19;2021-11-05
88;2021-11-05 18:05:01.687000;Orense;18:05:01;2021-11-05
337;2021-11-05 18:05:56.187000;Marqués de Salamanca;18:05:56;2021-11-05
114;2021-11-05 18:05:45.910000;Fuencarral;18:05:45;2021-11-05
137;2021-11-05 18:05:20.850000;Plaza de Oriente;18:05:20;2021-11-05
19;2021-11-05 18:05:21.833000;Sánchez Bustillo;18:05:21;2021-11-05
28;2021-11-05 18:05:53.873000;Montalbán;18:05:53;2021-11-05
191;2021-11-05 18:05:44.060000;Olavide;18:05:44;2021-11-05
316;2021-11-05 18:05:03.123000;Plaza de España;18:05:03;2021-11-05
63;2021-11-05 18:05:24.163000;Plaza del Rey;18:05:24;2021-11-05
213;2021-11-05 18:05:00.293000;Plaza Mayor;18:05:00;2021-11-05
49;2021-11-05 18:05:40.993000;Villa de París;18:05:40;2021-11-05
0;2021-11-05 18:05:39.557000;Pedro Zerolo;18:05:39;2021-11-05
12;2021-11-05 18:05:26.460000;BARCO 1;18:05:26;2021-11-05
2;2021-11-05 18:05:26.913000;GRAVINA 21;18:05:26;2021-11-05
46;2021-11-05 18:05:27.867000;MERCADO SAN ANTON;18:05:27;2021-11-05
28;2021-11-05 18:05:28.177000;GARAJE PIAMONTE;18:05:28;2021-11-05
8;2021-11-05 18:05:28.460000;PARKING VOT;18:05:28;2021-11-05
52;2021-11-05 18:05:39.010000;Mercado de la Cebada;18:05:39;2021-11-05
555;2021-11-05 18:07:00.063000;Nuestra Señora del Recuerdo;18:07:00;2021-11-05
242;2021-11-05 18:06:09.877000;Avenida de Portugal;18:06:09;2021-11-05
283;2021-11-05 18:06:46.277000;Almagro;18:06:46;2021-11-05
45;2021-11-05 18:06:41.637000;Jacinto Benavente;18:06:41;2021-11-05
88;2021-11-05 18:06:04.003000;Orense;18:06:04;2021-11-05
337;2021-11-05 18:06:58.463000;Marqués de Salamanca;18:06:58;2021-11-05
113;2021-11-05 18:06:49.977000;Fuencarral;18:06:49;2021-11-05
28;2021-11-05 18:06:56.547000;Montalbán;18:06:56;2021-11-05
189;2021-11-05 18:06:48.123000;Olavide;18:06:48;2021-11-05
317;2021-11-05 18:06:06.167000;Plaza de España;18:06:06;2021-11-05
212;2021-11-05 18:06:02.090000;Plaza Mayor;18:06:02;2021-11-05
48;2021-11-05 18:06:44.727000;Villa de París;18:06:44;2021-11-05
0;2021-11-05 18:06:43.060000;Pedro Zerolo;18:06:43;2021-11-05
51;2021-11-05 18:06:39.120000;Mercado de la Cebada;18:06:39;2021-11-05
556;2021-11-05 18:08:01.557000;Nuestra Señora del Recuerdo;18:08:01;2021-11-05
242;2021-11-05 18:07:09.027000;Avenida de Portugal;18:07:09;2021-11-05
282;2021-11-05 18:07:45.960000;Almagro;18:07:45;2021-11-05
44;2021-11-05 18:07:40.613000;Jacinto Benavente;18:07:40;2021-11-05
88;2021-11-05 18:07:04.640000;Orense;18:07:04;2021-11-05
337;2021-11-05 18:07:59.760000;Marqués de Salamanca;18:07:59;2021-11-05
113;2021-11-05 18:07:50.197000;Fuencarral;18:07:50;2021-11-05
30;2021-11-05 18:07:58.103000;Montalbán;18:07:58;2021-11-05
189;2021-11-05 18:07:48.220000;Olavide;18:07:48;2021-11-05
317;2021-11-05 18:07:06.093000;Plaza de España;18:07:06;2021-11-05
215;2021-11-05 18:07:03.577000;Plaza Mayor;18:07:03;2021-11-05
48;2021-11-05 18:07:44.053000;Villa de París;18:07:44;2021-11-05
0;2021-11-05 18:07:42.227000;Pedro Zerolo;18:07:42;2021-11-05
49;2021-11-05 18:07:39.200000;Mercado de la Cebada;18:07:39;2021-11-05
242;2021-11-05 18:08:13.030000;Avenida de Portugal;18:08:13;2021-11-05
283;2021-11-05 18:08:51.330000;Almagro;18:08:51;2021-11-05
44;2021-11-05 18:08:45.140000;Jacinto Benavente;18:08:45;2021-11-05
88;2021-11-05 18:08:07.200000;Orense;18:08:07;2021-11-05
338;2021-11-05 18:09:03.483000;Marqués de Salamanca;18:09:03;2021-11-05
110;2021-11-05 18:08:55.347000;Fuencarral;18:08:55;2021-11-05
30;2021-11-05 18:09:01.843000;Montalbán;18:09:01;2021-11-05
190;2021-11-05 18:08:53.440000;Olavide;18:08:53;2021-11-05
318;2021-11-05 18:08:09.263000;Plaza de España;18:08:09;2021-11-05
216;2021-11-05 18:08:05.293000;Plaza Mayor;18:08:05;2021-11-05
46;2021-11-05 18:08:49.580000;Villa de París;18:08:49;2021-11-05
0;2021-11-05 18:08:47.387000;Pedro Zerolo;18:08:47;2021-11-05
46;2021-11-05 18:08:39.300000;Mercado de la Cebada;18:08:39;2021-11-05
554;2021-11-05 18:09:04.880000;Nuestra Señora del Recuerdo;18:09:04;2021-11-05
242;2021-11-05 18:09:16.467000;Avenida de Portugal;18:09:16;2021-11-05
283;2021-11-05 18:09:53.957000;Almagro;18:09:53;2021-11-05
43;2021-11-05 18:09:48.527000;Jacinto Benavente;18:09:48;2021-11-05
88;2021-11-05 18:09:10.477000;Orense;18:09:10;2021-11-05
110;2021-11-05 18:09:57.333000;Fuencarral;18:09:57;2021-11-05
30;2021-11-05 18:10:04.433000;Montalbán;18:10:04;2021-11-05
188;2021-11-05 18:09:55.740000;Olavide;18:09:55;2021-11-05
319;2021-11-05 18:09:12.383000;Plaza de España;18:09:12;2021-11-05
215;2021-11-05 18:09:08.320000;Plaza Mayor;18:09:08;2021-11-05
47;2021-11-05 18:09:52.317000;Villa de París;18:09:52;2021-11-05
0;2021-11-05 18:09:50.627000;Pedro Zerolo;18:09:50;2021-11-05
45;2021-11-05 18:09:54.490000;Mercado de la Cebada;18:09:54;2021-11-05
554;2021-11-05 18:10:08.070000;Nuestra Señora del Recuerdo;18:10:08;2021-11-05
242;2021-11-05 18:10:19.227000;Avenida de Portugal;18:10:19;2021-11-05
283;2021-11-05 18:10:57.437000;Almagro;18:10:57;2021-11-05
285;2021-11-05 18:10:17.837000;Luna-Tudescos;18:10:17;2021-11-05
44;2021-11-05 18:10:51.263000;Jacinto Benavente;18:10:51;2021-11-05
51;2021-11-05 18:10:18.977000;Arquitecto Ribera (Barceló);18:10:18;2021-11-05
283;2021-11-05 18:10:20.447000;Descalzas;18:10:20;2021-11-05
89;2021-11-05 18:10:13.077000;Orense;18:10:13;2021-11-05
337;2021-11-05 18:10:06.100000;Marqués de Salamanca;18:10:06;2021-11-05
110;2021-11-05 18:11:01.093000;Fuencarral;18:11:01;2021-11-05
137;2021-11-05 18:10:22.400000;Plaza de Oriente;18:10:22;2021-11-05
21;2021-11-05 18:10:23.527000;Sánchez Bustillo;18:10:23;2021-11-05
