free_spaces_number;updated_at;parking_id;fecha;hora
94;2021-11-04 20:31:14.477000;Orense;2021-11-04;20:31:14
366;2021-11-04 20:31:10.207000;Marqués de Salamanca;2021-11-04;20:31:10
53;2021-11-04 20:31:55.387000;Fuencarral;2021-11-04;20:31:55
151;2021-11-04 20:31:16.930000;Montalbán;2021-11-04;20:31:16
195;2021-11-04 20:31:54.207000;Olavide;2021-11-04;20:31:54
312;2021-11-04 20:31:15.807000;Plaza de España;2021-11-04;20:31:15
243;2021-11-04 20:31:13.433000;Plaza Mayor;2021-11-04;20:31:13
45;2021-11-04 20:31:51.950000;Villa de París;2021-11-04;20:31:51
0;2021-11-04 20:31:50.797000;Pedro Zerolo;2021-11-04;20:31:50
53;2021-11-04 20:31:19.323000;Mercado de la Cebada;2021-11-04;20:31:19
542;2021-11-04 20:32:54.753000;Nuestra Señora del Recuerdo;2021-11-04;20:32:54
269;2021-11-04 20:32:10.083000;Avenida de Portugal;2021-11-04;20:32:10
283;2021-11-04 20:32:45.297000;Almagro;2021-11-04;20:32:45
68;2021-11-04 20:32:41.377000;Jacinto Benavente;2021-11-04;20:32:41
94;2021-11-04 20:32:58.773000;Orense;2021-11-04;20:32:58
369;2021-11-04 20:32:53.507000;Marqués de Salamanca;2021-11-04;20:32:53
52;2021-11-04 20:32:47.627000;Fuencarral;2021-11-04;20:32:47
38;2021-11-04 20:32:52.380000;Montalbán;2021-11-04;20:32:52
198;2021-11-04 20:32:46.277000;Olavide;2021-11-04;20:32:46
312;2021-11-04 20:33:00.027000;Plaza de España;2021-11-04;20:33:00
237;2021-11-04 20:32:57.430000;Plaza Mayor;2021-11-04;20:32:57
45;2021-11-04 20:32:44.030000;Villa de París;2021-11-04;20:32:44
1;2021-11-04 20:32:42.680000;Pedro Zerolo;2021-11-04;20:32:42
52;2021-11-04 20:32:19.483000;Mercado de la Cebada;2021-11-04;20:32:19
543;2021-11-04 20:34:35.020000;Nuestra Señora del Recuerdo;2021-11-04;20:34:35
270;2021-11-04 20:34:41.753000;Avenida de Portugal;2021-11-04;20:34:41
282;2021-11-04 20:34:26.567000;Almagro;2021-11-04;20:34:26
69;2021-11-04 20:34:23.967000;Jacinto Benavente;2021-11-04;20:34:23
94;2021-11-04 20:34:38.447000;Orense;2021-11-04;20:34:38
371;2021-11-04 20:34:33.830000;Marqués de Salamanca;2021-11-04;20:34:33
50;2021-11-04 20:34:28.647000;Fuencarral;2021-11-04;20:34:28
151;2021-11-04 20:34:40.700000;Montalbán;2021-11-04;20:34:40
197;2021-11-04 20:34:27.630000;Olavide;2021-11-04;20:34:27
312;2021-11-04 20:34:39.647000;Plaza de España;2021-11-04;20:34:39
237;2021-11-04 20:34:37.273000;Plaza Mayor;2021-11-04;20:34:37
44;2021-11-04 20:34:25.753000;Villa de París;2021-11-04;20:34:25
0;2021-11-04 20:34:24.920000;Pedro Zerolo;2021-11-04;20:34:24
51;2021-11-04 20:34:19.573000;Mercado de la Cebada;2021-11-04;20:34:19
542;2021-11-04 20:35:23.803000;Nuestra Señora del Recuerdo;2021-11-04;20:35:23
270;2021-11-04 20:35:29.947000;Avenida de Portugal;2021-11-04;20:35:29
282;2021-11-04 20:35:15.827000;Almagro;2021-11-04;20:35:15
232;2021-11-04 20:35:13.887000;Luna-Tudescos;2021-11-04;20:35:13
69;2021-11-04 20:35:12.817000;Jacinto Benavente;2021-11-04;20:35:12
43;2021-11-04 20:35:16.437000;Arquitecto Ribera (Barceló);2021-11-04;20:35:16
16;2021-11-04 20:35:17.627000;Casino de la Reina;2021-11-04;20:35:17
296;2021-11-04 20:35:20.317000;Descalzas;2021-11-04;20:35:20
94;2021-11-04 20:35:26.837000;Orense;2021-11-04;20:35:26
373;2021-11-04 20:35:22.913000;Marqués de Salamanca;2021-11-04;20:35:22
50;2021-11-04 20:35:17.767000;Fuencarral;2021-11-04;20:35:17
40;2021-11-04 20:35:24.553000;Sánchez Bustillo;2021-11-04;20:35:24
151;2021-11-04 20:35:28.977000;Montalbán;2021-11-04;20:35:28
195;2021-11-04 20:35:16.830000;Olavide;2021-11-04;20:35:16
314;2021-11-04 20:35:27.887000;Plaza de España;2021-11-04;20:35:27
41;2021-11-04 20:35:27.397000;Plaza del Rey;2021-11-04;20:35:27
237;2021-11-04 20:35:25.897000;Plaza Mayor;2021-11-04;20:35:25
44;2021-11-04 20:35:14.873000;Villa de París;2021-11-04;20:35:14
0;2021-11-04 20:35:13.780000;Pedro Zerolo;2021-11-04;20:35:13
0;2021-11-04 20:35:29.913000;BARCO 1;2021-11-04;20:35:29
2;2021-11-04 20:35:30.303000;GRAVINA 21;2021-11-04;20:35:30
21;2021-11-04 20:35:30.853000;El Corte Inglés Callao;2021-11-04;20:35:30
42;2021-11-04 20:35:31.430000;MERCADO SAN ANTON;2021-11-04;20:35:31
28;2021-11-04 20:35:31.790000;GARAJE PIAMONTE;2021-11-04;20:35:31
27;2021-11-04 20:35:32.107000;PARKING VOT;2021-11-04;20:35:32
48;2021-11-04 20:35:32.920000;Mercado de la Cebada;2021-11-04;20:35:32
491;2021-11-05 14:36:15.623000;Nuestra Señora del Recuerdo;2021-11-05;14:36:15
225;2021-11-05 14:36:26.633000;Avenida de Portugal;2021-11-05;14:36:26
187;2021-11-05 14:37:03.010000;Almagro;2021-11-05;14:37:03
280;2021-11-05 14:35:16.600000;Luna-Tudescos;2021-11-05;14:35:16
98;2021-11-05 14:36:58.417000;Jacinto Benavente;2021-11-05;14:36:58
43;2021-11-05 14:35:17.367000;Arquitecto Ribera (Barceló);2021-11-05;14:35:17
273;2021-11-05 14:35:18.557000;Descalzas;2021-11-05;14:35:18
77;2021-11-05 14:36:21.127000;Orense;2021-11-05;14:36:21
296;2021-11-05 14:36:13.983000;Marqués de Salamanca;2021-11-05;14:36:13
42;2021-11-05 14:37:07.253000;Fuencarral;2021-11-05;14:37:07
178;2021-11-05 14:35:20.330000;Plaza de Oriente;2021-11-05;14:35:20
22;2021-11-05 14:35:21.487000;Sánchez Bustillo;2021-11-05;14:35:21
145;2021-11-05 14:36:24.600000;Montalbán;2021-11-05;14:36:24
169;2021-11-05 14:37:05.203000;Olavide;2021-11-05;14:37:05
343;2021-11-05 14:36:22.783000;Plaza de España;2021-11-05;14:36:22
52;2021-11-05 14:35:24.710000;Plaza del Rey;2021-11-05;14:35:24
218;2021-11-05 14:36:19.290000;Plaza Mayor;2021-11-05;14:36:19
27;2021-11-05 14:37:01.557000;Villa de París;2021-11-05;14:37:01
0;2021-11-05 14:37:00.003000;Pedro Zerolo;2021-11-05;14:37:00
23;2021-11-05 14:35:27.573000;BARCO 1;2021-11-05;14:35:27
1;2021-11-05 14:35:27.963000;GRAVINA 21;2021-11-05;14:35:27
28;2021-11-05 14:35:28.933000;MERCADO SAN ANTON;2021-11-05;14:35:28
28;2021-11-05 14:35:29.367000;GARAJE PIAMONTE;2021-11-05;14:35:29
8;2021-11-05 14:35:29.747000;PARKING VOT;2021-11-05;14:35:29
26;2021-11-05 14:36:59.630000;Mercado de la Cebada;2021-11-05;14:36:59
492;2021-11-05 14:37:17.630000;Nuestra Señora del Recuerdo;2021-11-05;14:37:17
226;2021-11-05 14:37:27.570000;Avenida de Portugal;2021-11-05;14:37:27
187;2021-11-05 14:38:04.320000;Almagro;2021-11-05;14:38:04
98;2021-11-05 14:37:59.157000;Jacinto Benavente;2021-11-05;14:37:59
77;2021-11-05 14:37:22.697000;Orense;2021-11-05;14:37:22
297;2021-11-05 14:37:15.860000;Marqués de Salamanca;2021-11-05;14:37:15
43;2021-11-05 14:38:07.507000;Fuencarral;2021-11-05;14:38:07
145;2021-11-05 14:37:26.050000;Montalbán;2021-11-05;14:37:26
167;2021-11-05 14:38:05.867000;Olavide;2021-11-05;14:38:05
343;2021-11-05 14:37:24.343000;Plaza de España;2021-11-05;14:37:24
219;2021-11-05 14:37:21.077000;Plaza Mayor;2021-11-05;14:37:21
28;2021-11-05 14:38:02.647000;Villa de París;2021-11-05;14:38:02
0;2021-11-05 14:38:00.843000;Pedro Zerolo;2021-11-05;14:38:00
24;2021-11-05 14:37:34.710000;Mercado de la Cebada;2021-11-05;14:37:34
493;2021-11-05 14:38:18.697000;Nuestra Señora del Recuerdo;2021-11-05;14:38:18
226;2021-11-05 14:38:29.327000;Avenida de Portugal;2021-11-05;14:38:29
189;2021-11-05 14:39:07.213000;Almagro;2021-11-05;14:39:07
98;2021-11-05 14:39:01.503000;Jacinto Benavente;2021-11-05;14:39:01
77;2021-11-05 14:38:23.923000;Orense;2021-11-05;14:38:23
296;2021-11-05 14:38:17.023000;Marqués de Salamanca;2021-11-05;14:38:17
43;2021-11-05 14:39:11.287000;Fuencarral;2021-11-05;14:39:11
145;2021-11-05 14:38:27.467000;Montalbán;2021-11-05;14:38:27
165;2021-11-05 14:39:09.173000;Olavide;2021-11-05;14:39:09
342;2021-11-05 14:38:25.617000;Plaza de España;2021-11-05;14:38:25
220;2021-11-05 14:38:22.307000;Plaza Mayor;2021-11-05;14:38:22
27;2021-11-05 14:39:05.260000;Villa de París;2021-11-05;14:39:05
1;2021-11-05 14:39:03.327000;Pedro Zerolo;2021-11-05;14:39:03
23;2021-11-05 14:39:14.883000;Mercado de la Cebada;2021-11-05;14:39:14
493;2021-11-05 14:39:22.417000;Nuestra Señora del Recuerdo;2021-11-05;14:39:22
227;2021-11-05 14:39:32.047000;Avenida de Portugal;2021-11-05;14:39:32
191;2021-11-05 14:40:08.980000;Almagro;2021-11-05;14:40:08
268;2021-11-05 14:40:16.593000;Luna-Tudescos;2021-11-05;14:40:16
100;2021-11-05 14:40:03.910000;Jacinto Benavente;2021-11-05;14:40:03
43;2021-11-05 14:40:17.717000;Arquitecto Ribera (Barceló);2021-11-05;14:40:17
273;2021-11-05 14:40:20.750000;Descalzas;2021-11-05;14:40:20
77;2021-11-05 14:39:27.383000;Orense;2021-11-05;14:39:27
297;2021-11-05 14:40:22.080000;Marqués de Salamanca;2021-11-05;14:40:22
97;2021-11-05 14:40:12.627000;Fuencarral;2021-11-05;14:40:12
21;2021-11-05 14:40:20.187000;Montalbán;2021-11-05;14:40:20
166;2021-11-05 14:40:10.777000;Olavide;2021-11-05;14:40:10
344;2021-11-05 14:39:29.040000;Plaza de España;2021-11-05;14:39:29
220;2021-11-05 14:39:25.883000;Plaza Mayor;2021-11-05;14:39:25
0;2021-11-05 14:40:05.773000;Pedro Zerolo;2021-11-05;14:40:05
24;2021-11-05 14:39:34.943000;Mercado de la Cebada;2021-11-05;14:39:34
496;2021-11-05 14:41:24.583000;Nuestra Señora del Recuerdo;2021-11-05;14:41:24
227;2021-11-05 14:40:35.303000;Avenida de Portugal;2021-11-05;14:40:35
192;2021-11-05 14:41:11.707000;Almagro;2021-11-05;14:41:11
100;2021-11-05 14:41:07.113000;Jacinto Benavente;2021-11-05;14:41:07
77;2021-11-05 14:40:29.867000;Orense;2021-11-05;14:40:29
299;2021-11-05 14:41:22.993000;Marqués de Salamanca;2021-11-05;14:41:22
98;2021-11-05 14:41:14.787000;Fuencarral;2021-11-05;14:41:14
174;2021-11-05 14:40:23.580000;Plaza de Oriente;2021-11-05;14:40:23
21;2021-11-05 14:40:26.067000;Sánchez Bustillo;2021-11-05;14:40:26
21;2021-11-05 14:41:21.247000;Montalbán;2021-11-05;14:41:21
166;2021-11-05 14:41:13.070000;Olavide;2021-11-05;14:41:13
347;2021-11-05 14:40:31.617000;Plaza de España;2021-11-05;14:40:31
52;2021-11-05 14:40:30.117000;Plaza del Rey;2021-11-05;14:40:30
220;2021-11-05 14:40:28.023000;Plaza Mayor;2021-11-05;14:40:28
27;2021-11-05 14:41:10.300000;Villa de París;2021-11-05;14:41:10
0;2021-11-05 14:41:08.787000;Pedro Zerolo;2021-11-05;14:41:08
23;2021-11-05 14:40:35.367000;BARCO 1;2021-11-05;14:40:35
0;2021-11-05 14:40:37.053000;GRAVINA 21;2021-11-05;14:40:37
28;2021-11-05 14:40:39.477000;MERCADO SAN ANTON;2021-11-05;14:40:39
28;2021-11-05 14:40:40.900000;GARAJE PIAMONTE;2021-11-05;14:40:40
9;2021-11-05 14:40:42.463000;PARKING VOT;2021-11-05;14:40:42
24;2021-11-05 14:40:48.683000;Mercado de la Cebada;2021-11-05;14:40:48
497;2021-11-05 14:42:24.847000;Nuestra Señora del Recuerdo;2021-11-05;14:42:24
227;2021-11-05 14:41:34.867000;Avenida de Portugal;2021-11-05;14:41:34
195;2021-11-05 14:42:11.280000;Almagro;2021-11-05;14:42:11
100;2021-11-05 14:42:06.480000;Jacinto Benavente;2021-11-05;14:42:06
76;2021-11-05 14:42:30.017000;Orense;2021-11-05;14:42:30
299;2021-11-05 14:42:23.177000;Marqués de Salamanca;2021-11-05;14:42:23
97;2021-11-05 14:42:14.607000;Fuencarral;2021-11-05;14:42:14
23;2021-11-05 14:42:21.550000;Montalbán;2021-11-05;14:42:21
166;2021-11-05 14:42:12.970000;Olavide;2021-11-05;14:42:12
347;2021-11-05 14:41:31.397000;Plaza de España;2021-11-05;14:41:31
219;2021-11-05 14:42:28.360000;Plaza Mayor;2021-11-05;14:42:28
27;2021-11-05 14:42:09.667000;Villa de París;2021-11-05;14:42:09
0;2021-11-05 14:42:08.120000;Pedro Zerolo;2021-11-05;14:42:08
24;2021-11-05 14:42:10.153000;Mercado de la Cebada;2021-11-05;14:42:10
497;2021-11-05 14:43:26.210000;Nuestra Señora del Recuerdo;2021-11-05;14:43:26
228;2021-11-05 14:42:35.383000;Avenida de Portugal;2021-11-05;14:42:35
195;2021-11-05 14:43:12.097000;Almagro;2021-11-05;14:43:12
100;2021-11-05 14:43:07.157000;Jacinto Benavente;2021-11-05;14:43:07
76;2021-11-05 14:43:31.017000;Orense;2021-11-05;14:43:31
298;2021-11-05 14:43:24.287000;Marqués de Salamanca;2021-11-05;14:43:24
89;2021-11-05 14:43:15.417000;Fuencarral;2021-11-05;14:43:15
23;2021-11-05 14:43:22.280000;Montalbán;2021-11-05;14:43:22
166;2021-11-05 14:43:13.803000;Olavide;2021-11-05;14:43:13
347;2021-11-05 14:43:33.170000;Plaza de España;2021-11-05;14:43:33
221;2021-11-05 14:43:29.407000;Plaza Mayor;2021-11-05;14:43:29
27;2021-11-05 14:43:10.493000;Villa de París;2021-11-05;14:43:10
0;2021-11-05 14:43:08.647000;Pedro Zerolo;2021-11-05;14:43:08
24;2021-11-05 14:43:00.263000;Mercado de la Cebada;2021-11-05;14:43:00
497;2021-11-05 14:44:29.300000;Nuestra Señora del Recuerdo;2021-11-05;14:44:29
229;2021-11-05 14:43:36.657000;Avenida de Portugal;2021-11-05;14:43:36
194;2021-11-05 14:44:14.137000;Almagro;2021-11-05;14:44:14
98;2021-11-05 14:44:08.553000;Jacinto Benavente;2021-11-05;14:44:08
76;2021-11-05 14:44:34.577000;Orense;2021-11-05;14:44:34
299;2021-11-05 14:44:27.703000;Marqués de Salamanca;2021-11-05;14:44:27
89;2021-11-05 14:44:18.133000;Fuencarral;2021-11-05;14:44:18
148;2021-11-05 14:44:38.190000;Montalbán;2021-11-05;14:44:38
166;2021-11-05 14:44:16.210000;Olavide;2021-11-05;14:44:16
349;2021-11-05 14:44:36.450000;Plaza de España;2021-11-05;14:44:36
223;2021-11-05 14:44:32.790000;Plaza Mayor;2021-11-05;14:44:32
28;2021-11-05 14:44:12.273000;Villa de París;2021-11-05;14:44:12
0;2021-11-05 14:44:10.137000;Pedro Zerolo;2021-11-05;14:44:10
24;2021-11-05 14:44:00.310000;Mercado de la Cebada;2021-11-05;14:44:00
497;2021-11-05 14:45:31.487000;Nuestra Señora del Recuerdo;2021-11-05;14:45:31
230;2021-11-05 14:45:41.773000;Avenida de Portugal;2021-11-05;14:45:41
199;2021-11-05 14:45:16.437000;Almagro;2021-11-05;14:45:16
256;2021-11-05 14:45:16.780000;Luna-Tudescos;2021-11-05;14:45:16
98;2021-11-05 14:45:11.243000;Jacinto Benavente;2021-11-05;14:45:11
43;2021-11-05 14:45:18.603000;Arquitecto Ribera (Barceló);2021-11-05;14:45:18
275;2021-11-05 14:45:22.397000;Descalzas;2021-11-05;14:45:22
77;2021-11-05 14:45:37.037000;Orense;2021-11-05;14:45:37
299;2021-11-05 14:45:29.970000;Marqués de Salamanca;2021-11-05;14:45:29
88;2021-11-05 14:45:20.240000;Fuencarral;2021-11-05;14:45:20
178;2021-11-05 14:45:25.353000;Plaza de Oriente;2021-11-05;14:45:25
18;2021-11-05 14:45:27.627000;Sánchez Bustillo;2021-11-05;14:45:27
148;2021-11-05 14:45:40.207000;Montalbán;2021-11-05;14:45:40
167;2021-11-05 14:45:18.430000;Olavide;2021-11-05;14:45:18
351;2021-11-05 14:45:38.600000;Plaza de España;2021-11-05;14:45:38
49;2021-11-05 14:45:31.907000;Plaza del Rey;2021-11-05;14:45:31
222;2021-11-05 14:45:35.093000;Plaza Mayor;2021-11-05;14:45:35
28;2021-11-05 14:45:14.307000;Villa de París;2021-11-05;14:45:14
0;2021-11-05 14:45:12.280000;Pedro Zerolo;2021-11-05;14:45:12
23;2021-11-05 14:45:36.063000;BARCO 1;2021-11-05;14:45:36
1;2021-11-05 14:45:37.100000;GRAVINA 21;2021-11-05;14:45:37
28;2021-11-05 14:45:38.897000;MERCADO SAN ANTON;2021-11-05;14:45:38
28;2021-11-05 14:45:39.990000;GARAJE PIAMONTE;2021-11-05;14:45:39
7;2021-11-05 14:45:41.413000;PARKING VOT;2021-11-05;14:45:41
24;2021-11-05 14:45:00.400000;Mercado de la Cebada;2021-11-05;14:45:00
498;2021-11-05 14:46:31.367000;Nuestra Señora del Recuerdo;2021-11-05;14:46:31
230;2021-11-05 14:46:41.297000;Avenida de Portugal;2021-11-05;14:46:41
199;2021-11-05 14:46:18.433000;Almagro;2021-11-05;14:46:18
99;2021-11-05 14:46:13.437000;Jacinto Benavente;2021-11-05;14:46:13
77;2021-11-05 14:46:36.340000;Orense;2021-11-05;14:46:36
298;2021-11-05 14:46:29.627000;Marqués de Salamanca;2021-11-05;14:46:29
90;2021-11-05 14:46:21.687000;Fuencarral;2021-11-05;14:46:21
148;2021-11-05 14:46:39.510000;Montalbán;2021-11-05;14:46:39
167;2021-11-05 14:46:19.903000;Olavide;2021-11-05;14:46:19
350;2021-11-05 14:46:37.997000;Plaza de España;2021-11-05;14:46:37
222;2021-11-05 14:46:34.823000;Plaza Mayor;2021-11-05;14:46:34
29;2021-11-05 14:46:16.657000;Villa de París;2021-11-05;14:46:16
0;2021-11-05 14:46:15.060000;Pedro Zerolo;2021-11-05;14:46:15
23;2021-11-05 14:46:35.683000;Mercado de la Cebada;2021-11-05;14:46:35
499;2021-11-05 14:47:31.930000;Nuestra Señora del Recuerdo;2021-11-05;14:47:31
230;2021-11-05 14:47:42.940000;Avenida de Portugal;2021-11-05;14:47:42
200;2021-11-05 14:47:18.390000;Almagro;2021-11-05;14:47:18
97;2021-11-05 14:47:13.213000;Jacinto Benavente;2021-11-05;14:47:13
77;2021-11-05 14:47:37.503000;Orense;2021-11-05;14:47:37
298;2021-11-05 14:47:30.327000;Marqués de Salamanca;2021-11-05;14:47:30
91;2021-11-05 14:47:21.607000;Fuencarral;2021-11-05;14:47:21
148;2021-11-05 14:47:40.897000;Montalbán;2021-11-05;14:47:40
167;2021-11-05 14:47:20.077000;Olavide;2021-11-05;14:47:20
350;2021-11-05 14:47:39.083000;Plaza de España;2021-11-05;14:47:39
220;2021-11-05 14:47:35.477000;Plaza Mayor;2021-11-05;14:47:35
29;2021-11-05 14:47:16.857000;Villa de París;2021-11-05;14:47:16
0;2021-11-05 14:47:14.827000;Pedro Zerolo;2021-11-05;14:47:14
22;2021-11-05 14:47:35.977000;Mercado de la Cebada;2021-11-05;14:47:35
500;2021-11-05 14:48:34.867000;Nuestra Señora del Recuerdo;2021-11-05;14:48:34
228;2021-11-05 14:48:45.730000;Avenida de Portugal;2021-11-05;14:48:45
204;2021-11-05 14:48:20.893000;Almagro;2021-11-05;14:48:20
96;2021-11-05 14:48:14.750000;Jacinto Benavente;2021-11-05;14:48:14
77;2021-11-05 14:48:40.603000;Orense;2021-11-05;14:48:40
299;2021-11-05 14:48:32.990000;Marqués de Salamanca;2021-11-05;14:48:32
92;2021-11-05 14:48:24.223000;Fuencarral;2021-11-05;14:48:24
148;2021-11-05 14:48:44.153000;Montalbán;2021-11-05;14:48:44
167;2021-11-05 14:48:22.620000;Olavide;2021-11-05;14:48:22
350;2021-11-05 14:48:42.260000;Plaza de España;2021-11-05;14:48:42
223;2021-11-05 14:48:38.963000;Plaza Mayor;2021-11-05;14:48:38
29;2021-11-05 14:48:18.937000;Villa de París;2021-11-05;14:48:18
0;2021-11-05 14:48:16.803000;Pedro Zerolo;2021-11-05;14:48:16
22;2021-11-05 14:48:36.090000;Mercado de la Cebada;2021-11-05;14:48:36
500;2021-11-05 14:49:36.470000;Nuestra Señora del Recuerdo;2021-11-05;14:49:36
228;2021-11-05 14:49:47.347000;Avenida de Portugal;2021-11-05;14:49:47
205;2021-11-05 14:49:22.230000;Almagro;2021-11-05;14:49:22
96;2021-11-05 14:49:17.547000;Jacinto Benavente;2021-11-05;14:49:17
77;2021-11-05 14:49:41.920000;Orense;2021-11-05;14:49:41
299;2021-11-05 14:49:34.873000;Marqués de Salamanca;2021-11-05;14:49:34
92;2021-11-05 14:49:25.593000;Fuencarral;2021-11-05;14:49:25
148;2021-11-05 14:49:45.563000;Montalbán;2021-11-05;14:49:45
167;2021-11-05 14:49:23.703000;Olavide;2021-11-05;14:49:23
350;2021-11-05 14:49:43.637000;Plaza de España;2021-11-05;14:49:43
224;2021-11-05 14:49:40.367000;Plaza Mayor;2021-11-05;14:49:40
30;2021-11-05 14:49:20.897000;Villa de París;2021-11-05;14:49:20
0;2021-11-05 14:49:19.193000;Pedro Zerolo;2021-11-05;14:49:19
23;2021-11-05 14:49:35.937000;Mercado de la Cebada;2021-11-05;14:49:35
500;2021-11-05 14:50:38.610000;Nuestra Señora del Recuerdo;2021-11-05;14:50:38
230;2021-11-05 14:50:48.637000;Avenida de Portugal;2021-11-05;14:50:48
209;2021-11-05 14:50:24.683000;Almagro;2021-11-05;14:50:24
251;2021-11-05 14:50:16.990000;Luna-Tudescos;2021-11-05;14:50:16
100;2021-11-05 14:50:19.447000;Jacinto Benavente;2021-11-05;14:50:19
42;2021-11-05 14:50:18.137000;Arquitecto Ribera (Barceló);2021-11-05;14:50:18
275;2021-11-05 14:50:20.167000;Descalzas;2021-11-05;14:50:20
78;2021-11-05 14:50:43.350000;Orense;2021-11-05;14:50:43
300;2021-11-05 14:50:36.953000;Marqués de Salamanca;2021-11-05;14:50:36
91;2021-11-05 14:50:28.327000;Fuencarral;2021-11-05;14:50:28
179;2021-11-05 14:50:22.903000;Plaza de Oriente;2021-11-05;14:50:22
14;2021-11-05 14:50:24.310000;Sánchez Bustillo;2021-11-05;14:50:24
148;2021-11-05 14:50:47.043000;Montalbán;2021-11-05;14:50:47
167;2021-11-05 14:50:26.643000;Olavide;2021-11-05;14:50:26
351;2021-11-05 14:50:45.230000;Plaza de España;2021-11-05;14:50:45
53;2021-11-05 14:50:27.777000;Plaza del Rey;2021-11-05;14:50:27
222;2021-11-05 14:50:41.767000;Plaza Mayor;2021-11-05;14:50:41
31;2021-11-05 14:50:22.870000;Villa de París;2021-11-05;14:50:22
0;2021-11-05 14:50:21.370000;Pedro Zerolo;2021-11-05;14:50:21
23;2021-11-05 14:50:30.687000;BARCO 1;2021-11-05;14:50:30
3;2021-11-05 14:50:31.467000;GRAVINA 21;2021-11-05;14:50:31
28;2021-11-05 14:50:33.090000;MERCADO SAN ANTON;2021-11-05;14:50:33
28;2021-11-05 14:50:34.200000;GARAJE PIAMONTE;2021-11-05;14:50:34
8;2021-11-05 14:50:35.280000;PARKING VOT;2021-11-05;14:50:35
24;2021-11-05 14:50:38.220000;Mercado de la Cebada;2021-11-05;14:50:38
501;2021-11-05 14:51:38.170000;Nuestra Señora del Recuerdo;2021-11-05;14:51:38
231;2021-11-05 14:51:48.113000;Avenida de Portugal;2021-11-05;14:51:48
210;2021-11-05 14:51:25.110000;Almagro;2021-11-05;14:51:25
100;2021-11-05 14:51:20.340000;Jacinto Benavente;2021-11-05;14:51:20
78;2021-11-05 14:51:43.130000;Orense;2021-11-05;14:51:43
300;2021-11-05 14:51:36.540000;Marqués de Salamanca;2021-11-05;14:51:36
91;2021-11-05 14:51:28.517000;Fuencarral;2021-11-05;14:51:28
149;2021-11-05 14:51:46.490000;Montalbán;2021-11-05;14:51:46
167;2021-11-05 14:51:26.657000;Olavide;2021-11-05;14:51:26
352;2021-11-05 14:51:44.850000;Plaza de España;2021-11-05;14:51:44
224;2021-11-05 14:51:41.597000;Plaza Mayor;2021-11-05;14:51:41
31;2021-11-05 14:51:23.513000;Villa de París;2021-11-05;14:51:23
0;2021-11-05 14:51:21.857000;Pedro Zerolo;2021-11-05;14:51:21
24;2021-11-05 14:51:26.067000;Mercado de la Cebada;2021-11-05;14:51:26
502;2021-11-05 14:52:39.087000;Nuestra Señora del Recuerdo;2021-11-05;14:52:39
231;2021-11-05 14:52:49.027000;Avenida de Portugal;2021-11-05;14:52:49
212;2021-11-05 14:52:25.230000;Almagro;2021-11-05;14:52:25
101;2021-11-05 14:52:20.030000;Jacinto Benavente;2021-11-05;14:52:20
78;2021-11-05 14:52:43.807000;Orense;2021-11-05;14:52:43
300;2021-11-05 14:52:37.610000;Marqués de Salamanca;2021-11-05;14:52:37
92;2021-11-05 14:52:28.670000;Fuencarral;2021-11-05;14:52:28
149;2021-11-05 14:52:47.200000;Montalbán;2021-11-05;14:52:47
166;2021-11-05 14:52:29.217000;Olavide;2021-11-05;14:52:29
352;2021-11-05 14:52:45.420000;Plaza de España;2021-11-05;14:52:45
226;2021-11-05 14:52:42.213000;Plaza Mayor;2021-11-05;14:52:42
31;2021-11-05 14:52:23.547000;Villa de París;2021-11-05;14:52:23
0;2021-11-05 14:52:21.970000;Pedro Zerolo;2021-11-05;14:52:21
23;2021-11-05 14:52:36.097000;Mercado de la Cebada;2021-11-05;14:52:36
503;2021-11-05 14:53:42.607000;Nuestra Señora del Recuerdo;2021-11-05;14:53:42
232;2021-11-05 14:53:53.513000;Avenida de Portugal;2021-11-05;14:53:53
212;2021-11-05 14:53:26.947000;Almagro;2021-11-05;14:53:26
